M�S;UNIDADE;ADMINISTRACAO REGIONAL;ALVARA;DESCRICAO;TIPO DA CONSTRUCAO;SQL/INCRA;CATEGORIA DE USO;ZONA DE USO;BAIRRO;AREA DA CONSTRUCAO;;PROPRIETARIO;AREA DO TERRENO;;ENDERECO;APROVACAO;FIRMA/DIRIGENTE TECNICO;RESPONSAVEL TECNICO;AUTOR PROJETO;RESPONSAVEL DA FIRMA;NUMERO DE BLOCOS;NUMERO DE UNIDADES;NUMERO DE PAVIMENTOS
Agosto;APROV G;MOOCA;2004.11.701-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.002.049.0045-1;HIS;;;5103.12;M2;CDHU-CIA DE DESEN. HABITACIONAL E URBANO DO EST DE SAO PAULO;1584.61;M2;R DO BUCOLISMO,110;11/08/04;;;;;001;088;12
Agosto;APROV G;MOOCA;2004.11.703-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;HAB. INTERESSE SOCIAL;00.002.049.0045-1;HIS;;;6332.45;M2;CDHU-CIA DE DESEN. HABITACIONAL E URBANO DO EST DE SAO PAULO;2141.92;M2;R DO BUCOLISMO,110;11/08/04;;;;;001;112;15
Agosto;APROV G;MOOCA;2004.23.521-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.028.005.0096-4;C2       - S2;Z2;;1211.07;M2;ANGELINA GIORDANO FINAMORE;1117.00;M2;R DA MOOCA,28;10/08/04;;;;;;;
Agosto;APROV G;PENHA;2004.19.452-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.058.020.0015-5;R303;Z2;;505.67;M2;ADILSON LOPES DA ROCHA E OUTRO;500.00;M2;R ATUAI,847;13/08/04;;;;;001 - 001;003 - 002;03 - 03
Agosto;APROV G;PINHEIROS / ITAIM BIBI;2004.23.526-00;AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.014.005.0317-5;C1.2;Z3-139;;4558.35;M2;RUBENS RACY;650.80;M2;AL TIETE,219;10/08/04;;;;;;;
Agosto;APROV G;PINHEIROS / ITAIM BIBI;2004.24.530-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO SERVICO;00.085.457.0004-0;S2.1;Z4-059;;3716.37;M2;EKTARB - COMERCIAL E IMOBILIARIA LTDA E OUTRO;595.80;M2;AV NOVA INDEPENDENCIA;18/08/04;CARLOS BRATKE;;CARLOS BRATKE;;001;001;13
Agosto;APROV G;SANTO AMARO;2004.23.529-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO SERVICO;00.087.087.0031-1;S2.1     - C2.3;Z3-221;;9276.92;M2;RENATO LANZUOLO;1368.37;M2;R NOVE DE JULHO,72;10/08/04;OCTAVIO DE SIQUEIRA FERREIRA;;OCTAVIO DE SIQUEIRA FERREIRA;;001;;18
Agosto;APROV G;SE;2001.02.806-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;HAB. INTERESSE SOCIAL;00.001.037.0024-2;H.I.S;Z3-117;;621.90;M2;CEF CAIXA ECONOMICA FEDERAL;1041.80;M2;R BRIG TOBIAS,300;07/08/04;;;;;001;;11
Agosto;APROV G;SE;2004.25.384-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;HAB. INTERESSE SOCIAL;00.003.002.0014-5;H.I.S;Z8-200-001;;1013.64;M2;COMPANHIA METROPOLITANA DE HABITACAO DE SAO PAULO - COHAB;544.50;M2;R DO CARMO,198;21/08/04;COMPANHIA METROPOLITANA DE HABITACAO-SAO PAULO-COHAB;JOSE CARLOS GOMES DE SA;ARQUITETO HECTOR VIGLIECCA E ASSOCIADOS LTDA;;001;;04
Agosto;APROV G;SE;2004.25.684-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.017.090.0145-3;C2.3     - S2.1;Z3-101;;2563.15;M2;TOMEMI HIROSSE;544.00;M2;R MILLER,734;27/08/04;JULIO HIROSE;;;;;;
Agosto;APROV 1;BUTANTA;2001.42.148-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.300.034.0018-1;R303;Z1-014;;2510.72;M2;FACT INCORPORACAO E INVESTIMENTOS LTDA;2854.45;M2;R JACUNDA,521;31/08/04;;;;;008;001;03
Agosto;APROV 1;BUTANTA;2004.18.719-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.084.275.0045-9;R303;Z1-014;CIDADE JARDIM.-;2916.58;M2;ESPOLIO DE CARLOS S. A. HERRERA;2278.20;M2;R DR WILTON PAES DE ALMEIDA,25;13/08/04;;;;;004;001;02
Agosto;APROV 1;BUTANTA;2004.20.987-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.101.554.0024-9;R301;Z18-022;;6459.45;M2;NORENO BRASIL ENGENHARIA LTDA;1706.60;M2;R QUITANDUBA,310;21/08/04;;;;;001;048;09
Agosto;APROV 1;BUTANTA;2004.22.906-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.160.232.0170-8;R301;Z2;;5944.98;M2;UNISET EMPREEN IMOB LTDA;1371.10;M2;R DR JOAO VIEIRA NEVES;04/08/04;BENEDITO CORREIA DE ARAUJO;;PAULA MATTAR-ARQUITETURA S/C LTDA;;001;060;16
Agosto;APROV 1;BUTANTA;2004.24.209-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.300.005.0002-7;R301     - R202;Z1-014;;256931.45;M2;JHS-F INCORPORADORA LTDA;49777.94;M2;AV MAGALHAES DE CASTRO,12000;13/08/04;JULIO JOSE FRANCO NEVES;;ESCRITORIO TECNICO JULIO NEVES S/C LTDA.;;009 - 001 - 001 - 00;025 - 025;27 - 27 - 04 - 17
Agosto;APROV 1;BUTANTA;2004.24.959-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.159.177.1099-5;H.I.S;Z2;BUTANTA;0.00;M2;ATLANTICA RESIDENCIAL S/A;7109.13;M2;AV MAL FIUZA DE CASTRO,521;21/08/04;;;;;;;
Agosto;APROV 1;CAMPO LIMPO;2003.34.352-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.171.198.0005-0;R301;Z2;VILA ANDRADE;18499.37;M2;BENJAMIN SADETSKY;5003.00;M2;R CHARLES SPENCER CHAPLIN,120;31/08/04;SCHAHIN ENGENHARIA LTDA;SERGIO BASSI;;;001;184;25
Agosto;APROV 1;CAMPO LIMPO;2004.21.435-01;APOSTILAMENTO DE ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.301.073.0005-1;R301;Z2;;0.00;M2;BANCO BRASCAN S/A;0.00;M2;AV DONA HELENA PEREIRA DE MORAES,290;28/08/04;RENATO GRECCO WANDERLEY;;;;;;
Agosto;APROV 1;CAMPO LIMPO;2004.23.242-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.301.039.0007-9;R301;Z2;;11224.94;M2;DAISY MARIA WHITAKER KEHL LOWENSTEIN E OUTROS;2835.78;M2;R MARIA ANTONIA LADALARDO;05/08/04;SCHAHIN ENGENHARIA LTDA;SERGIO BASSI;MARCIO CURI E AZEVEDO ANTUNES ARQUITETURA LTDA;;001;086;23
Agosto;APROV 1;CAMPO LIMPO;2004.23.247-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.301.039.0001-1;R301;Z2;;8413.14;M2;DAISY MARIA WHITAKER KEHL LOWENSTEIN E OUTROS;2102.50;M2;R MARIA ANTONIA LADALARDO;05/08/04;SCHAHIN ENGENHARIA LTDA;SERGIO BASSI;MARCIO CURI E AZEVEDO ANTUNES ARQUITETURA LTDA;;001;096;17
Agosto;APROV 1;CAMPO LIMPO;2004.23.247-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.301.039.0001-1;R301;Z2;;8413.14;M2;DAISY MARIA WHITAKER KEHL LOWENSTEIN E OUTROS;2102.50;M2;R MARIA ANTONIA LADALARDO;31/08/04;;;;;001;064;17
Agosto;APROV 1;CAMPO LIMPO;2004.25.678-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.170.167.0061-4;R301;Z8-029;PARAISOPOLIS;70.91;M2;CONDOMINIO EDIFICIO SUNSET HILL;2500.00;M2;R DASGOIABEIRAS,55;27/08/04;DOMINGOS ANTONIO PETILLO;;DOMINGOS ANTONIO PETILLO;;001;;14
Agosto;APROV 1;CAMPO LIMPO;2004.25.679-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.184.252.0002-3;H.I.S;Z2;CAMPO LIMPO;0.00;M2;COOPERATIVA HABITAC. NOVO LAR DE CAMPO LIMPO;14523.88;M2;ES PIRAJUSSARA-VALO VELHO,1666;27/08/04;;;;;;;
Agosto;APROV 1;CAMPO LIMPO;2004.25.682-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.183.108.0005-2;R301;Z2;;4205.04;M2;RAFAEL CAVALIERI FLORES;1500.00;M2;R FRANCISCO DA CRUZ MELLAO;27/08/04;RAFAEL CAVALIERI FLORES;;TOMCHINSKY ARQUITETOS ASSOCIADOS LTDA;LEO TOMCHINSKY;001;048;13
Agosto;APROV 1;CAMPO LIMPO;2004.26.123-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.301.039.0001-1;R301;Z2;;0.00;M2;DAISY MARIA WHITAKER KEHL LOWENSTEIN E OUTROS;0.00;M2;R MARIA ANTONIA LADALARDO;31/08/04;SCHAHIN ENGENHARIA LTDA;SERGIO BASSI;MARCIO CURI E AZEVEDO ANTUNES ARQUITETURA LTDA;;;;
Agosto;APROV 1;CAPELA DO SOCORRO;2004.25.915-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.122.073.0020-9;H.M.P;Z2;;0.00;M2;EMPREITEIRA BROOKLIN LTDA;905.00;M2;R ARTHUR BLISS,344;28/08/04;;;;;;;
Agosto;APROV 1;CASA VERDE;2004.22.922-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.075.359.0066-6;R301;Z2;CASA VERDE;4838.14;M2;ROSARIO TORTORO E OUTRO;1533.63;M2;R EPAMINONDAS MELO DO AMARAL,1111;04/08/04;ANTONIO HENRIQUE LICO GONCALVES;;ANTONIO HENRIQUE LICO GONCALVES;;001;048;09
Agosto;APROV 1;FREGUESIA DO O;2004.23.066-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.107.435.0254-9;H.I.S;Z2;FREGUESIA DO O;0.00;M2;COOPERATIVA HABITACIONAL CRUZEIRO DO SUL;36155.82;M2;AV MIN PETRONIO PORTELA,1901;05/08/04;;;;;;;
Agosto;APROV 1;IPIRANGA;2000.47.967-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.043.034.0008-4;R202;Z3-169;;12061.51;M2;STC SOCIEDADE TECNICA DE CONSTRUCOES S/A E OUTROS;1557.15;M2;R ARCIPRESTE DE ANDRADE,710;27/08/04;S T C SOCIEDADE TECNICA DE CONSTRUCOES S/A;CARLOS EDHIR GOMES SPINARDI;JONAS BIRGER;;001;120;21
Agosto;APROV 1;IPIRANGA;2000.49.029-03;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.043.034.0002-5;R202;Z3-169;;8681.68;M2;STC SOCIEDADE TECNICA DE CONSTRUCOES S/A E OUTROS;1086.21;M2;R RIBEIRO DO AMARAL,631;18/08/04;STC SOCIEDADE TECNICA DE CONST. S/A.;CARLOS EDHIR GOMES SPINARDI;JONAS BIRGER;;001;124;17
Agosto;APROV 1;IPIRANGA;2004.22.907-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.048.124.0089-9;R202;Z3-208;;21222.94;M2;TATI CONSTRUTORA E INCORPORADORA LTDA;3357.61;M2;R FRANCISCO HURTADO,180;04/08/04;TATI CONSTRUTORA E INCORPORADORA LTDA;ARNALDO GOLDSTEIN;EGC ARQUITETURA S/C LTDA;ELIZABETH G. COSTA;002;276;24
Agosto;APROV 1;IPIRANGA;2004.23.243-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.049.286.0003-7;R301;Z2;;26402.43;M2;LUIZ GASTAO GIACCAGLINI MORATO E OUTROS;8196.00;M2;R DO BOQUEIRAO,185;05/08/04;SCHAHIN ENGENHARIA LTDA;SERGIO BASSI;MARCIO CURI E AZEVEDO ANTUNES ARQUITETURA LTDA;;001 - 001;144 - 144;25 - 25
Agosto;APROV 1;IPIRANGA;2004.24.086-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.046.029.0162-1;R202;Z3-184;SAUDE;7712.45;M2;PAULO EDUARDO SOARES DE OLIVEIRA NADDEO E OUTROS;1362.62;M2;AV RAMALHO ORTIGAO,356;13/08/04;CONSTRUTORA DITOLVO LTDA;EDUARDO ANTONIO SAHADI DITOLVO;ESCRITORIO DE ARQUITETURA LUONGO E ASSOCIADOS S/C LTDA;MARCIO AUGUSTO LUONGO;001;051;19
Agosto;APROV 1;ITAQUERA;2004.13.900-01;APOSTILAMENTO DE CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.114.349.0071-0;H.I.S;Z2;ITAQUERA;0.00;M2;ANTONIO SANCHES E OUTROS;5402.86;M2;R JOSE BAUMAN;13/08/04;;;;;;;
Agosto;APROV 1;JABAQUARA;2004.17.861-01;APOSTILAMENTO DE ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.091.025.0007-8;R301;Z2;;0.00;M2;MAGIK EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R DASSERINGUEIRAS,35;19/08/04;SCHAHIN ENGENHARIA LTDA;SERGIO BASSI;;;;;
Agosto;APROV 1;JABAQUARA;2004.23.244-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.089.113.0014-4;R202;Z3-218;;4101.40;M2;PAULISTA DE PARTICIPACOES S/C LTDA;800.00;M2;AV DAMASCENO VIEIRA,1035;06/08/04;CRISTINA MARIA TAKAHASHI;;CRISTINA MARIA TAKAHASHI;;001;024;14
Agosto;APROV 1;LAPA;2004.20.162-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.080.066.0061-9;R301;Z18-010;;3370.18;M2;VIVENDA NOBRE INCORPORADORA LTDA;1093.50;M2;R BR DE JUNDIAI,284;04/08/04;;;;;001;080;09
Agosto;APROV 1;LAPA;2004.22.797-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.024.043.0026-1;R301;Z13-003;;7213.07;M2;JULIO BERTOLA E OUTROS;1815.67;M2;R CAP ALCEU VIEIRA,101;03/08/04;TECNICORP ENGENHARIA E CONSTRUCOES LTDA;MARCIO SANTIAGO MELARAGNO;ARQUITETO MARCOS FERREIRA GAVIAO E ASSOCIADOS S/C LTDA;;001;028;16
Agosto;APROV 1;LAPA;2004.22.908-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.080.107.0061-4;R301;Z3-089;LAPA;13802.93;M2;ESPOLIO DE ADELIO CARAMORI E OUTROS;1800.00;M2;R JORGE AMERICANO,472;04/08/04;GERSON ANTONIO CHALUPPE;;ROBERTO CANDUSSO;;001;052;28
Agosto;APROV 1;LAPA;2004.23.073-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.021.007.0355-2;R301;Z3-236;;16449.07;M2;CALTABIANO EMP. S/C LTDA;2674.15;M2;R DR ALFREDO DE CASTRO,250;05/08/04;M.F. ARQUITETURA S/C LTDA;MARIA FUMIKO IKEGAMI;M.F. ARQUITETURA S/C LTDA;MARIA FUMIKO IKEGAMI;001;132;28
Agosto;APROV 1;LAPA;2004.24.445-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.023.079.0080-2;R301;Z3-091;;8551.57;M2;ARQUIPLAN DESENVOLVIMENTO IMOBILIARIO LTDA;1200.00;M2;R RIBEIRO DE BARROS,55;18/08/04;MARCELO GINZBERG;;ROBERTO CANDUSSO;;001;068;18
Agosto;APROV 1;LAPA;2004.25.691-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.021.086.0075-2;R202;Z3-098;;9572.07;M2;CONSTRUTORA PAULO MAURO LTDA;1431.23;M2;R VANDERLEI,1223;27/08/04;PAULO MAURO;;ISRAEL REWIN;;001;022;24
Agosto;APROV 1;MOOCA;2002.21.186-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.054.048.0006-2;R202;Z3-121;TATUAPE;13758.29;M2;INCOSUL INC E CONSTR LTDA E OUTRO;1703.37;M2;R SERRA DE BRAGANCA,791;28/08/04;;;;;001;;28
Agosto;APROV 1;MOOCA;2002.24.726-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.054.033.0078-3;R202;Z3-121;;15063.35;M2;HERNANDEZ CONSTRUTORA E INCORPORADORA LTDA;2007.94;M2;R TIJUCO PRETO,933;03/08/04;;;;;001;068;18
Agosto;APROV 1;MOOCA;2004.19.230-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.054.096.0013-4;R301;Z3-129;TATUAPE;8164.58;M2;PORTE CONSTRUTORA LTDA;1122.34;M2;PC ITUZAINGO,110;04/08/04;;;;;001;024;27
Agosto;APROV 1;MOOCA;2004.22.903-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.062.105.0035-8;R301;Z3-102;TATUAPE;36922.32;M2;TAQUARI PARTICIPACOES S/A;5018.40;M2;R IVAI,277;04/08/04;JAYME RABINOVICH;;EGC ARQUITETURA S/C LTDA;ELIZABETH G. COSTA;003;306;18
Agosto;APROV 1;MOOCA;2004.25.441-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.002.049.0045-1;H.I.S;;;0.00;M2;CDHU-CIA DE DESENV. HAB. E URB. DO EST. S. P;1584.61;M2;R DO BUCOLISMO,110;25/08/04;;;;;;;
Agosto;APROV 1;MOOCA;2004.25.442-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.002.049.0045-1;H.I.S;;;0.00;M2;CDHU-CIA DE DESENV. HAB. E URB. DO EST. S. P;2087.11;M2;R DO BUCOLISMO,110;25/08/04;;;;;;;
Agosto;APROV 1;MOOCA;2004.25.443-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.002.049.0045-1;H.I.S;;;0.00;M2;CDHU-CIA DE DESENV. HAB. E URB. DO EST. S. P;1595.79;M2;R DO BUCOLISMO,110;25/08/04;;;;;;;
Agosto;APROV 1;MOOCA;2004.25.444-00;CERTIFICADO DE CONCLUSAO;HAB. INTERESSE SOCIAL;00.002.049.0045-1;H.I.S;;;0.00;M2;CDHU-COMPANHIA DE D. HAB. E URB. DO EST. S. P;2141.92;M2;R DO BUCOLISMO,110;25/08/04;;;;;;;
Agosto;APROV 1;MOOCA;2004.26.148-00;RECONSIDERACAO DE DESPACHO DE CERTIFICADO DE CONCLUSAO;PREDIO RESIDENCIAL;00.116.092.0010-0;R301;Z2;VILA CARRAO;0.00;M2;MAM EMPREENDIMENTOS IMOB. LTDA;1202.00;M2;R SALOME QUEIROGA,836;14/08/04;JOEL JOSE ABRAO DA CRUZ;;JOEL JOSE ABRAO DA CRUZ;;;;
Agosto;APROV 1;PENHA;2004.24.437-00;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.058.103.0054-5;R;;VILA MATILDE;0.00;M2;GALFARO EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R AMARO BEZERRA CAVALCANTI,290;18/08/04;;;;;;;
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2001.44.742-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.009.085.0544-2;R202;Z3-151;;15492.78;M2;ETRUSCA PARTICIPACOES LTDA;2087.94;M2;AL SARUTAIA,392;21/08/04;RENATO GENIOLI JUNIOR;;;;001;024;26
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2002.10.486-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.299.035.0683-8;R301;Z4-052;;17414.13;M2;BENEL PLANEJAMENTOS IMOBILIARIOS LTDA;2701.50;M2;R HELENA,300;03/08/04;FRANCISCO OTAVIO LOTUFO;;FRANCISCO OTAVIO LOTUFO;;001 - 001;076 - 076;22 - 22
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2002.16.906-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.016.144.0075-1;R301;Z4-048;;16539.41;M2;TERRA ALTA EMPREENDIMENTOS S/A;2267.61;M2;R EDUARDO SOUZA ARANHA,255;19/08/04;LUIZ GUILHERME LEAL RUDGE;;PABLO SLEMENSON ARQUITETURA S/C LTDA;;001;040;25
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2002.17.119-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.083.174.0806-1;R301;Z2;PINHEIROS;12388.38;M2;SAO JOSE CONSTRUCOES E COMERCIO LTDA E OUTROS;1710.40;M2;R VUPABUSSU,219;19/08/04;CLAUDIO JORDANI FILHO;;ROBERTO CANDUSSO;;001;134;22
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2002.19.081-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.016.061.0125-0;R202;Z3-075;;8462.30;M2;LUIZ ROSENBLIT E OUTROS;1148.68;M2;R PEDROSO ALVARENGA,944;27/08/04;;;;;001;019;21
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.11.634-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.081.134.0026-5;R301;Z18-020;VILA MADALENA;4026.62;M2;CONSTRUTORA CPD LTDA;1100.00;M2;R FIDALGA,792;04/08/04;CONSTRUTORA CPD LTDA;RAPHAEL MONTEFORT DIEDERICHSEN;VASCO MIGUEL ANDRADE LOPES;;001;020;09
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.22.909-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.096.039.0014-1;R301;Z1-005;;2469.70;M2;NAKUL MEKDSSI MIZIARA;1254.68;M2;AV PROF FONSECA RODRIGUES;04/08/04;JOSE LUIZ DE AGUIAR MACHADO FREIRE;;DONINI - ARQUITETURA ASSOCIADOS S/C LTDA;;001;012;03
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.23.060-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.016.136.0040-2;R301;Z2;;8738.99;M2;CONSTRUTORA YAZIGI LTDA;1500.00;M2;R LEOPOLDO COUTO MAGALHAES JR.;05/08/04;CONSTRUTORA YAZIGI LTDA;WALID YAZIGI;AFLALO & GASPERINI, ARQUITETOS S/C LTDA;;001 - 001;038 - 038;20 - 20
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.24.068-00;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.016.063.0080-6;R301;Z3-075;;8666.04;M2;BOLSA DE IMOVEIS DESENV. IMOBILIARIO LTDA E OUTROS;1196.86;M2;R PEDROSO ALVARENGA,742;04/08/04;MARCIO BOTANA MORAES;;JOAO LUIZ ANTONIO ARMENTANO;;001;035;19
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.24.208-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.013.066.0011-1;R202;Z3-145;;3391.88;M2;CHEMIN INCORPORADORA S/A;621.00;M2;R CON EUGENIO LEITE,569;14/08/04;ERALDO CARVALHO OSELE;;MARCELLO JOSE ELMAN;;001;024;13
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.24.610-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.096.127.0004-4;R301;Z8-040/02;PINHEIROS;60156.74;M2;KLABIN SEGALL S/A;15040.49;M2;AV DASNACOES UNIDAS,4849;19/08/04;SILVIO CHAIMOVITZ;;PAULO DE TOLEDO SEGALL ARQUITETURA S/C LTDA;;001 - 001 - 001;025 - 052 - 054;28 - 28 - 29
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.25.681-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.014.038.0243-2;R202;Z3-139;JD PAULISTA;15.10;M2;CONDOMINIO EDIFICIO PALMA DE OURO;3588.00;M2;AL LORENA,46;27/08/04;CONEC ENGENHARIA E CONSTRUCOES LTDA;RUBENS KANEMITSU OGASAWARA;CONEC ENGENHARIA E CONSTRUCOES LTDA;RUBENS KANEMITSU OGASAWARA;002;;26
Agosto;APROV 1;PINHEIROS / ITAIM BIBI;2004.26.120-00;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.081.134.0121-0;R;;V. MADALENA;0.00;M2;ALFREDO SOARES MENDES E OUTRO;0.00;M2;R GIRASSOL,721;31/08/04;;;;;;;
Agosto;APROV 1;PIRITUBA / JARAGUA;2004.20.312-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.078.493.0013-0;R301;Z18-007;;9865.74;M2;LINDENBERG PARTICIPACOES LTDA;3254.00;M2;AV DO ANASTACIO,1250;13/08/04;;;;;001 - 001;056 - 056;11 - 11
